Transaction_ID,User_ID,Order_Date,Product_Category,Revenue,Channel,Region
104291,1141,2024-10-31,SaaS Premium,464.94,LinkedIn Ad,North America
104292,3659,2024-12-22,Consulting,464.94,Organic Search,EMEA
104293,1500,2024-05-27,Support Plan,464.94,Referral,LATAM
104294,1839,2024-10-11,Consulting,464.94,Direct,APAC
104295,3749,2025-10-18,SaaS Basic,464.94,Email Campaign,APAC
104296,4618,2024-09-18,SaaS Basic,464.94,Organic Search,EMEA
104297,2682,2025-07-27,SaaS Premium,464.94,Direct,LATAM
104298,2565,2025-05-05,SaaS Basic,464.94,Organic Search,EMEA
104299,3046,2024-01-31,SaaS Premium,464.94,Referral,North America
104300,4917,2025-12-02,Support Plan,464.94,LinkedIn Ad,North America
104301,2530,2024-09-24,Support Plan,464.94,LinkedIn Ad,North America
104302,1595,2024-01-12,Support Plan,464.94,Organic Search,EMEA
104303,2904,2024-07-09,SaaS Basic,464.94,Email Campaign,EMEA
104304,1280,2025-02-03,SaaS Basic,464.94,Referral,EMEA
104305,1423,2025-06-20,SaaS Basic,464.94,Direct,APAC
104306,3903,2024-03-31,SaaS Basic,464.94,Referral,APAC
104307,1269,2025-08-22,SaaS Premium,464.94,Email Campaign,LATAM
104308,1153,2025-05-15,Support Plan,464.94,Direct,EMEA
104309,3661,2024-10-27,SaaS Premium,464.94,Email Campaign,North America
104310,2750,2024-04-20,SaaS Basic,464.94,Referral,North America
104311,1661,2024-03-20,Support Plan,464.94,Referral,EMEA
104312,2967,2025-10-13,Support Plan,464.94,Organic Search,LATAM
104313,1082,2025-03-08,Consulting,464.94,Email Campaign,North America
104314,4693,2025-02-20,SaaS Premium,464.94,LinkedIn Ad,LATAM
104315,3994,2024-08-01,SaaS Premium,464.94,Email Campaign,EMEA
104316,3946,2025-03-22,SaaS Premium,464.94,Email Campaign,APAC
104317,2449,2024-01-18,Support Plan,464.94,Direct,North America
104318,2298,2024-02-23,SaaS Premium,464.94,Direct,LATAM
104319,4784,2025-08-31,Support Plan,464.94,Organic Search,APAC
104320,3331,2024-08-27,Support Plan,464.94,LinkedIn Ad,LATAM
104321,1979,2025-02-21,Support Plan,464.94,Referral,APAC
104322,3220,2025-04-30,SaaS Premium,464.94,LinkedIn Ad,EMEA
104323,4398,2025-03-19,SaaS Premium,464.94,LinkedIn Ad,APAC
104324,4789,2025-07-19,Consulting,464.94,LinkedIn Ad,North America
104325,4134,2025-08-21,Support Plan,464.94,Organic Search,EMEA
104326,4144,2024-05-02,Support Plan,464.94,Organic Search,EMEA
104327,3810,2025-02-23,SaaS Premium,464.94,LinkedIn Ad,North America
104328,2659,2025-07-19,Consulting,464.94,Referral,APAC
104329,2398,2024-08-03,SaaS Basic,464.94,Referral,EMEA
104330,1632,2025-02-23,SaaS Premium,464.94,Referral,EMEA
104331,2531,2025-12-09,SaaS Basic,464.94,Organic Search,EMEA
104332,1786,2025-07-04,SaaS Basic,464.94,Direct,LATAM
104333,3990,2024-08-15,SaaS Premium,464.94,Referral,North America
104334,4059,2024-08-24,SaaS Premium,464.94,Direct,North America
104335,1397,2025-10-05,SaaS Basic,464.94,LinkedIn Ad,EMEA
104336,2143,2024-11-25,SaaS Basic,464.94,Referral,EMEA
104337,1933,2025-04-13,SaaS Premium,464.94,LinkedIn Ad,North America
104338,2460,2025-11-10,SaaS Premium,464.94,LinkedIn Ad,APAC
104339,2852,2025-05-01,Support Plan,464.94,Email Campaign,EMEA
104340,3723,2025-07-02,Support Plan,464.94,LinkedIn Ad,LATAM
104341,3983,2025-08-01,Support Plan,,LinkedIn Ad,North America
104342,3512,2025-09-14,SaaS Premium,464.94,Organic Search,APAC
104343,1285,2025-02-18,SaaS Premium,464.94,LinkedIn Ad,APAC
104344,1264,2024-08-06,Support Plan,464.94,Referral,North America
104345,3367,2025-12-21,SaaS Premium,464.94,Organic Search,LATAM
104346,3720,2025-01-15,SaaS Basic,464.94,Email Campaign,EMEA
104347,4447,2024-03-27,SaaS Premium,464.94,Email Campaign,North America
104348,3867,2025-04-05,SaaS Premium,464.94,LinkedIn Ad,LATAM
104349,3136,2025-02-14,Support Plan,464.94,Direct,North America
104350,2677,2025-11-21,Support Plan,464.94,Email Campaign,APAC
104351,2226,2025-06-08,Support Plan,464.94,Email Campaign,EMEA
104352,1820,2025-03-22,Support Plan,464.94,Email Campaign,APAC
104353,2762,2024-10-26,SaaS Basic,464.94,Referral,North America
104354,4048,2025-02-11,SaaS Basic,464.94,Direct,LATAM
104355,3381,2025-09-28,SaaS Premium,464.94,LinkedIn Ad,North America
104356,3269,2025-01-09,SaaS Basic,464.94,LinkedIn Ad,EMEA
104357,1040,2024-08-20,SaaS Premium,464.94,Organic Search,North America
104358,2731,2025-09-29,Support Plan,464.94,Referral,North America
104359,1067,2025-10-11,SaaS Basic,464.94,Direct,APAC
104360,1987,2024-02-18,Consulting,464.94,Organic Search,EMEA
104361,2799,2024-07-04,SaaS Basic,464.94,Direct,North America
104362,3561,2024-07-23,SaaS Premium,464.94,Email Campaign,EMEA
104363,4944,2024-03-18,Consulting,464.94,Direct,EMEA
104364,4708,2025-04-25,Support Plan,464.94,Organic Search,LATAM
104365,4693,2025-01-20,Consulting,464.94,Referral,LATAM
104366,2621,2024-07-12,Consulting,464.94,Referral,APAC
104367,2655,2024-04-12,SaaS Premium,464.94,Email Campaign,APAC
104368,4198,2025-09-08,Support Plan,464.94,LinkedIn Ad,LATAM
104369,2278,2025-01-10,SaaS Basic,464.94,Organic Search,North America
104370,1694,2024-10-13,Support Plan,464.94,LinkedIn Ad,North America
104371,4087,2025-04-26,Support Plan,464.94,Email Campaign,EMEA
104372,3524,2025-12-23,SaaS Premium,464.94,Direct,APAC
104373,2085,2024-09-06,Support Plan,464.94,Direct,LATAM
104374,3928,2024-07-19,Support Plan,464.94,Email Campaign,North America
104375,3479,2025-06-19,SaaS Basic,464.94,Referral,LATAM
104376,2693,2025-04-05,Consulting,464.94,Organic Search,EMEA
104377,3315,2024-10-26,Support Plan,464.94,Email Campaign,LATAM
104378,2058,2025-04-22,SaaS Premium,464.94,Email Campaign,EMEA
104379,1778,2024-03-23,Support Plan,464.94,Organic Search,APAC
104380,4647,2025-04-02,SaaS Basic,464.94,Referral,North America
104381,1493,2025-11-21,Support Plan,464.94,Referral,North America
104382,2585,2024-10-24,SaaS Basic,464.94,Organic Search,North America
104383,2492,2024-12-29,SaaS Basic,464.94,LinkedIn Ad,APAC
104384,2790,2025-12-18,Support Plan,464.94,Direct,EMEA
104385,1660,2024-02-09,SaaS Basic,464.94,Organic Search,North America
104386,2348,2025-09-16,SaaS Basic,464.94,Referral,APAC
104387,2327,2024-12-05,SaaS Basic,464.94,LinkedIn Ad,North America
104388,2299,2025-05-30,SaaS Basic,464.94,Email Campaign,North America
104389,4940,2024-04-17,SaaS Basic,464.94,Email Campaign,APAC
104390,2986,2024-11-11,SaaS Premium,464.94,Email Campaign,North America
104391,4755,2024-04-23,SaaS Premium,464.94,Direct,North America
104392,4060,2024-06-15,SaaS Premium,464.94,Referral,LATAM
104393,3044,2024-09-17,SaaS Basic,464.94,LinkedIn Ad,LATAM
104394,4272,2025-09-09,SaaS Basic,464.94,Referral,EMEA
104395,4516,2024-08-11,SaaS Basic,464.94,Direct,APAC
104396,2928,2024-09-18,SaaS Premium,464.94,Direct,LATAM
104397,2347,2024-09-07,SaaS Premium,464.94,Organic Search,LATAM
104398,2058,2025-06-09,Consulting,464.94,Referral,North America
104399,1976,2025-12-10,SaaS Basic,464.94,Email Campaign,LATAM
104400,1481,2024-05-05,SaaS Basic,464.94,Organic Search,EMEA
104401,1727,2024-07-24,SaaS Premium,464.94,Referral,North America
104402,3527,2024-05-19,SaaS Basic,464.94,Organic Search,North America
104403,4136,2024-03-02,Support Plan,464.94,Organic Search,EMEA
104404,2031,2024-10-09,SaaS Basic,464.94,LinkedIn Ad,North America
104405,4372,2024-02-23,SaaS Premium,464.94,Organic Search,EMEA
104406,1342,2024-12-11,SaaS Premium,464.94,Direct,EMEA
104407,4502,2025-06-07,Support Plan,464.94,Email Campaign,EMEA
104408,2447,2024-05-15,SaaS Basic,464.94,LinkedIn Ad,LATAM
104409,3379,2024-11-25,SaaS Premium,464.94,Organic Search,North America
104410,3485,2024-05-23,Support Plan,464.94,LinkedIn Ad,APAC
104411,4659,2025-03-11,SaaS Premium,464.94,Email Campaign,LATAM
104412,3221,2024-10-08,Consulting,464.94,Email Campaign,APAC
104413,3606,2024-05-15,SaaS Premium,464.94,LinkedIn Ad,North America
104414,1526,2025-05-03,SaaS Premium,464.94,Referral,EMEA
104415,2896,2025-12-21,SaaS Basic,464.94,Email Campaign,APAC
104416,1658,2025-02-04,SaaS Premium,464.94,Direct,LATAM
104417,3073,2025-03-24,SaaS Premium,464.94,Direct,EMEA
104418,1819,2025-09-26,Support Plan,464.94,Organic Search,APAC
104419,3652,2025-09-19,SaaS Premium,464.94,Referral,North America
104420,1405,2025-10-30,Consulting,464.94,Referral,APAC
104421,3279,2024-09-26,SaaS Premium,464.94,Organic Search,LATAM
104422,3580,2024-01-17,Support Plan,464.94,Email Campaign,North America
104423,4890,2024-09-25,Support Plan,464.94,LinkedIn Ad,EMEA
104424,2573,2025-04-26,SaaS Premium,464.94,Referral,LATAM
104425,2811,2024-08-06,SaaS Basic,464.94,Referral,EMEA
104426,1504,2024-11-14,Consulting,,Email Campaign,North America
104427,4740,2024-08-25,SaaS Premium,464.94,LinkedIn Ad,APAC
104428,1178,2025-06-28,Consulting,464.94,Direct,LATAM
104429,1131,2024-10-11,Support Plan,464.94,Referral,EMEA
104430,2846,2024-02-06,SaaS Premium,464.94,Email Campaign,North America
104431,2478,2024-04-12,Support Plan,464.94,Referral,North America
104432,3395,2025-12-23,SaaS Premium,464.94,Direct,APAC
104433,3587,2025-03-05,SaaS Basic,464.94,Organic Search,LATAM
104434,1771,2025-10-15,SaaS Premium,464.94,Email Campaign,APAC
104435,2429,2024-08-26,SaaS Basic,464.94,LinkedIn Ad,North America
104436,3123,2025-10-06,SaaS Premium,464.94,Organic Search,APAC
104437,1578,2024-05-04,SaaS Premium,464.94,LinkedIn Ad,LATAM
104438,3901,2025-07-18,Consulting,464.94,Direct,North America
104439,2515,2025-08-22,SaaS Premium,464.94,LinkedIn Ad,EMEA
104440,1193,2025-09-01,SaaS Basic,464.94,Referral,North America
104441,3007,2025-08-29,SaaS Premium,464.94,Direct,APAC
104442,2185,2024-07-06,SaaS Premium,464.94,Organic Search,APAC
104443,3394,2024-09-12,SaaS Basic,464.94,Referral,APAC
104444,3998,2025-08-07,SaaS Premium,464.94,Referral,APAC
104445,2384,2025-06-13,Consulting,464.94,Direct,North America
104446,2792,2025-11-06,SaaS Basic,464.94,LinkedIn Ad,LATAM
104447,4655,2025-01-26,Support Plan,464.94,LinkedIn Ad,North America
104448,2110,2025-10-19,SaaS Premium,464.94,Organic Search,LATAM
104449,4333,2025-04-12,Consulting,464.94,Direct,North America
104450,3261,2024-09-09,SaaS Basic,464.94,Organic Search,North America
104451,4736,2025-11-02,SaaS Premium,464.94,Email Campaign,LATAM
104452,4793,2025-07-14,Consulting,464.94,Direct,APAC
104453,2936,2024-06-24,Consulting,464.94,Email Campaign,LATAM
104454,3620,2025-04-10,SaaS Premium,464.94,Organic Search,LATAM
104455,1779,2025-07-30,Support Plan,464.94,Email Campaign,EMEA
104456,1261,2024-10-15,Consulting,464.94,Email Campaign,EMEA
104457,1729,2024-02-19,SaaS Premium,464.94,Referral,APAC
104458,1282,2024-01-04,SaaS Premium,464.94,Referral,EMEA
104459,4719,2025-09-22,SaaS Basic,464.94,Organic Search,North America
104460,2490,2025-05-14,SaaS Premium,464.94,Organic Search,EMEA
104461,4451,2025-11-06,SaaS Premium,464.94,LinkedIn Ad,LATAM
104462,1361,2024-08-10,SaaS Premium,464.94,Email Campaign,North America
104463,4520,2025-10-29,SaaS Premium,464.94,LinkedIn Ad,LATAM
104464,1440,2024-09-18,SaaS Basic,464.94,LinkedIn Ad,North America
104465,3140,2025-11-15,SaaS Premium,464.94,Direct,LATAM
104466,2644,2025-06-18,SaaS Premium,464.94,LinkedIn Ad,North America
104467,3800,2025-01-10,SaaS Premium,464.94,LinkedIn Ad,APAC
104468,1866,2024-03-01,SaaS Basic,464.94,Email Campaign,LATAM
104469,2447,2024-12-21,SaaS Basic,464.94,LinkedIn Ad,LATAM
104470,1141,2025-10-07,Consulting,464.94,Email Campaign,North America
104471,2314,2024-01-24,Support Plan,464.94,Email Campaign,LATAM
104472,2455,2024-10-19,SaaS Premium,464.94,LinkedIn Ad,APAC
104473,3796,2025-07-10,SaaS Premium,464.94,Email Campaign,LATAM
104474,2875,2025-11-21,SaaS Basic,464.94,Organic Search,APAC
104475,2847,2024-12-21,SaaS Premium,464.94,Organic Search,EMEA
104476,2712,2025-07-28,SaaS Premium,464.94,Email Campaign,EMEA
104477,3700,2024-01-29,SaaS Premium,464.94,Organic Search,EMEA
104478,1700,2024-12-22,SaaS Basic,464.94,Direct,APAC
104479,1997,2024-12-30,SaaS Basic,464.94,Referral,APAC
104480,3096,2025-08-30,Support Plan,464.94,Organic Search,North America
104481,2325,2025-02-12,SaaS Basic,464.94,LinkedIn Ad,LATAM
104482,1880,2024-09-22,SaaS Basic,464.94,Organic Search,APAC
104483,2213,2024-10-17,SaaS Basic,464.94,Direct,North America
104484,2159,2025-07-20,SaaS Premium,464.94,Direct,EMEA
104485,1554,2024-06-01,SaaS Premium,464.94,Direct,LATAM
104486,1403,2024-08-06,Support Plan,464.94,Organic Search,APAC
104487,1891,2024-06-21,SaaS Premium,464.94,Referral,North America
104488,3912,2025-08-30,SaaS Premium,,LinkedIn Ad,North America
104489,1601,2025-09-26,SaaS Premium,464.94,Referral,APAC
104490,2830,2024-01-12,SaaS Premium,464.94,Organic Search,EMEA
104491,1340,2025-05-30,SaaS Premium,464.94,Referral,North America
104492,4828,2024-12-27,SaaS Basic,464.94,Email Campaign,APAC
104493,2968,2025-08-01,SaaS Premium,464.94,LinkedIn Ad,APAC
104494,1703,2025-10-18,SaaS Premium,464.94,Email Campaign,North America
104495,1317,2025-04-21,Support Plan,464.94,Email Campaign,LATAM
104496,3665,2025-07-30,Consulting,464.94,Referral,LATAM
104497,2386,2024-03-22,SaaS Basic,464.94,Email Campaign,LATAM
104498,4893,2025-09-08,SaaS Basic,464.94,LinkedIn Ad,North America
104499,3429,2025-11-23,SaaS Premium,464.94,Email Campaign,North America
104500,3280,2024-12-05,Consulting,464.94,Organic Search,APAC
104501,2800,2025-03-16,SaaS Basic,464.94,LinkedIn Ad,APAC
104502,2367,2025-09-08,SaaS Basic,464.94,Organic Search,APAC
104503,2572,2024-08-13,SaaS Basic,464.94,Organic Search,EMEA
104504,1816,2025-01-05,SaaS Basic,464.94,Direct,EMEA
104505,1552,2024-01-28,SaaS Basic,464.94,Direct,LATAM
104506,4600,2024-01-16,SaaS Basic,464.94,Organic Search,APAC
104507,1855,2024-10-03,SaaS Basic,464.94,Email Campaign,North America
104508,2812,2024-11-28,Consulting,464.94,Organic Search,APAC
104509,3866,2025-04-27,SaaS Basic,464.94,Organic Search,APAC
104510,4642,2025-07-19,SaaS Premium,464.94,Direct,LATAM
104511,1182,2024-10-14,SaaS Basic,464.94,Referral,EMEA
104512,4112,2024-04-23,Support Plan,464.94,Referral,APAC
104513,2574,2024-02-07,SaaS Premium,464.94,Referral,North America
104514,1396,2025-03-29,Support Plan,464.94,Organic Search,LATAM
104515,2727,2024-06-14,SaaS Basic,464.94,Organic Search,EMEA
104516,3826,2025-11-24,SaaS Basic,464.94,Email Campaign,APAC
104517,2517,2024-07-23,Support Plan,464.94,Direct,EMEA
104518,4730,2024-09-01,Consulting,464.94,Organic Search,North America
104519,1906,2024-11-28,Support Plan,464.94,LinkedIn Ad,North America
104520,2356,2025-01-30,SaaS Premium,464.94,LinkedIn Ad,APAC
104521,3174,2025-05-21,SaaS Premium,464.94,Direct,LATAM
104522,4629,2024-04-30,SaaS Basic,464.94,LinkedIn Ad,LATAM
104523,4628,2024-09-15,Support Plan,464.94,LinkedIn Ad,LATAM
104524,1000,2025-12-22,Support Plan,464.94,Direct,LATAM
104525,4239,2025-02-13,SaaS Premium,464.94,Organic Search,LATAM
104526,4691,2024-11-05,SaaS Premium,464.94,Organic Search,APAC
104527,1018,2025-12-06,Support Plan,464.94,Email Campaign,EMEA
104528,4403,2024-03-08,SaaS Basic,464.94,Organic Search,North America
104529,1583,2024-04-23,SaaS Basic,464.94,LinkedIn Ad,APAC
104530,1455,2024-08-07,Support Plan,464.94,LinkedIn Ad,North America
104531,4004,2024-08-07,SaaS Premium,464.94,Email Campaign,APAC
104532,3036,2025-04-17,SaaS Premium,464.94,Direct,APAC
104533,2132,2025-12-30,Support Plan,464.94,LinkedIn Ad,North America
104534,4339,2025-01-20,SaaS Premium,464.94,Organic Search,APAC
104535,3492,2024-10-24,SaaS Premium,464.94,Organic Search,APAC
104536,4311,2025-08-28,SaaS Premium,464.94,Organic Search,APAC
104537,2952,2024-09-09,SaaS Premium,464.94,LinkedIn Ad,APAC
104538,4372,2025-02-08,SaaS Premium,464.94,Referral,APAC
104539,3649,2025-05-06,Consulting,464.94,LinkedIn Ad,LATAM
104540,3150,2024-12-22,Support Plan,464.94,LinkedIn Ad,APAC
104541,1987,2025-03-03,SaaS Premium,464.94,Referral,APAC
104542,4321,2024-08-02,Consulting,464.94,Referral,APAC
104543,4524,2025-01-14,SaaS Premium,464.94,Organic Search,EMEA
104544,1519,2024-08-01,SaaS Premium,464.94,Organic Search,APAC
104545,4224,2024-04-07,SaaS Basic,,Organic Search,APAC
104546,1858,2025-06-11,Support Plan,464.94,LinkedIn Ad,EMEA
104547,1173,2025-10-27,Support Plan,464.94,Direct,EMEA
104548,2366,2025-06-11,SaaS Premium,464.94,Email Campaign,North America
104549,4741,2025-12-10,SaaS Premium,464.94,Direct,North America
104550,4052,2025-09-11,Support Plan,464.94,Referral,North America
104551,3478,2025-06-18,SaaS Premium,464.94,LinkedIn Ad,North America
104552,1726,2025-07-07,Consulting,464.94,LinkedIn Ad,EMEA
104553,4760,2025-07-02,SaaS Premium,464.94,Email Campaign,North America
104554,2710,2024-11-23,SaaS Basic,464.94,Direct,APAC
104555,2875,2024-06-13,SaaS Basic,464.94,Referral,EMEA
104556,3897,2024-04-25,SaaS Basic,464.94,Email Campaign,LATAM
104557,2681,2024-05-29,Support Plan,464.94,LinkedIn Ad,APAC
104558,2347,2025-06-01,SaaS Premium,464.94,Email Campaign,LATAM
104559,1989,2024-02-01,SaaS Premium,464.94,Organic Search,North America
104560,4744,2025-10-18,SaaS Basic,464.94,Direct,North America
104561,3686,2024-10-19,SaaS Premium,464.94,Referral,APAC
104562,1419,2025-11-19,SaaS Premium,464.94,Organic Search,North America
104563,1593,2024-06-25,SaaS Premium,464.94,Direct,North America
104564,3532,2024-03-01,SaaS Premium,464.94,Organic Search,North America
104565,4730,2025-08-11,Support Plan,464.94,Email Campaign,North America
104566,2774,2025-02-19,SaaS Basic,464.94,Referral,LATAM
104567,3459,2025-01-17,SaaS Basic,464.94,Email Campaign,APAC
104568,1935,2025-08-20,Consulting,,Email Campaign,North America
104569,2107,2025-12-03,SaaS Basic,464.94,Direct,LATAM
104570,2136,2024-01-07,SaaS Basic,464.94,Referral,EMEA
104571,4808,2024-03-25,SaaS Premium,464.94,Referral,APAC
104572,1331,2025-02-01,SaaS Premium,464.94,Email Campaign,APAC
104573,4449,2025-01-27,SaaS Premium,464.94,Referral,EMEA
104574,4826,2024-02-16,Support Plan,,LinkedIn Ad,North America
104575,3702,2024-12-06,Consulting,464.94,Referral,APAC
104576,3088,2025-05-12,SaaS Basic,464.94,Email Campaign,EMEA
104577,2793,2025-08-28,SaaS Premium,464.94,LinkedIn Ad,EMEA
104578,1958,2025-04-22,SaaS Basic,464.94,LinkedIn Ad,LATAM
104579,4868,2025-03-01,SaaS Basic,464.94,Direct,EMEA
104580,1104,2025-03-01,SaaS Premium,464.94,Email Campaign,APAC
104581,1201,2025-05-29,SaaS Premium,464.94,Referral,EMEA
104582,3497,2024-05-08,Support Plan,464.94,LinkedIn Ad,EMEA
104583,2842,2024-09-05,SaaS Basic,464.94,Email Campaign,EMEA
104584,2866,2024-05-10,SaaS Premium,464.94,Direct,APAC
104585,2996,2025-11-19,SaaS Premium,464.94,Organic Search,EMEA
104586,2289,2024-11-18,SaaS Premium,464.94,Organic Search,LATAM
104587,1909,2025-06-26,Consulting,464.94,Referral,APAC
104588,1209,2024-03-06,Consulting,464.94,Organic Search,LATAM
104589,1562,2025-12-18,SaaS Basic,464.94,LinkedIn Ad,LATAM
104590,4189,2024-04-10,Support Plan,464.94,LinkedIn Ad,APAC
104591,3760,2024-01-31,Support Plan,464.94,Email Campaign,EMEA
104592,4448,2024-07-09,Support Plan,464.94,Referral,North America
104593,4622,2025-07-31,SaaS Premium,464.94,Email Campaign,APAC
104594,2563,2025-02-18,SaaS Basic,464.94,Email Campaign,EMEA
104595,1770,2025-12-14,SaaS Basic,464.94,Referral,APAC
104596,4155,2025-05-14,SaaS Basic,464.94,Email Campaign,EMEA
104597,3501,2025-08-17,Support Plan,464.94,Organic Search,EMEA
104598,3714,2024-02-15,SaaS Premium,464.94,Direct,North America
104599,1628,2024-03-29,Support Plan,464.94,Email Campaign,APAC
104600,4585,2025-11-28,SaaS Basic,464.94,LinkedIn Ad,APAC
104601,2628,2025-01-09,SaaS Premium,464.94,LinkedIn Ad,APAC
104602,2701,2025-12-01,SaaS Basic,464.94,Organic Search,LATAM
104603,1386,2024-09-02,SaaS Premium,464.94,Email Campaign,APAC
104604,2935,2025-07-11,SaaS Premium,464.94,Email Campaign,LATAM
104605,4421,2024-09-13,Support Plan,464.94,Referral,LATAM
104606,3343,2024-12-17,SaaS Basic,464.94,Email Campaign,EMEA
104607,3305,2025-07-26,SaaS Premium,464.94,Email Campaign,LATAM
104608,2104,2024-04-14,Support Plan,464.94,LinkedIn Ad,APAC
104609,1267,2024-12-02,SaaS Premium,464.94,Referral,North America
104610,3466,2025-06-09,SaaS Premium,464.94,Email Campaign,APAC
104611,3282,2024-10-27,SaaS Premium,464.94,Organic Search,EMEA
